"...1","SegmentR","PEPR","AgeR","TimeRelationR","IncomeSourceR","ActivityR","NationalityR","CommonAddR","ProductTR","SubproductR","OperationTR","MonetaryInstR","DivisaR","ChannelR","OperabilitySR","OGoverR","SARR","VMR","VOR","SumSeR","SumReR","RSR","AAR","SendingNumR","ReceivingNumR","StateOpeR","StateResR","MunOpeR","MunResR","CountryR","row_median","tag"
10130,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10131,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10132,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10133,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10134,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10135,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10136,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10137,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10138,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10139,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10140,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10141,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10142,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10143,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,50,"High"
10144,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10145,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10146,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10147,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10148,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10149,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10150,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10151,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10152,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10153,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10154,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10155,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10156,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10157,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10158,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10159,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10160,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10161,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,45,"Low"
10162,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10163,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10164,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10165,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10166,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10167,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10168,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10169,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10170,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10171,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10172,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10173,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10174,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10175,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10176,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10177,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10178,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10179,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10180,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10181,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10182,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10183,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10184,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10185,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,45,"Low"
10186,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10187,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10188,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10189,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10190,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10191,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,60,85,75,10,45,"Low"
10192,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10193,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,45,"Low"
10194,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10195,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10196,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10197,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10198,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10199,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,40,85,75,10,45,"Low"
10200,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10201,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10202,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10203,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10204,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10205,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10206,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,50,"High"
10207,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10208,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10209,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10210,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,60,85,75,10,50,"High"
10211,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10212,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10213,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10214,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,60,85,75,10,50,"High"
10215,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10216,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10217,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10218,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10219,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,60,85,75,10,45,"Low"
10220,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,50,"High"
10221,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10222,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10223,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10224,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10225,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10226,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,40,85,75,10,50,"High"
10227,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10228,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10229,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10230,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10231,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10232,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10233,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10234,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10235,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10236,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10237,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10238,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,60,85,75,10,50,"High"
10239,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,55,"Mid"
10240,60,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10241,40,10,66,20,25,60,10,70,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10242,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,60,85,75,10,50,"High"
10243,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10244,40,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10245,60,10,66,20,25,60,10,70,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10246,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10247,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10248,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10249,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10250,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10251,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10252,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10253,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,40,85,75,10,45,"Low"
10254,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10255,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,45,"Low"
10256,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,50,"High"
10257,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10258,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10259,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10260,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10261,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10262,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,45,"Low"
10263,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10264,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,40,85,75,10,45,"Low"
10265,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,50,"High"
10266,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10267,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10268,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10269,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10270,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10271,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,40,85,75,10,50,"High"
10272,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,40,85,75,10,50,"High"
10273,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10274,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10275,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10276,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,50,"High"
10277,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10278,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10279,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10280,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,60,85,75,10,45,"Low"
10281,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10282,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10283,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10284,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10285,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10286,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10287,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10288,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10289,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10290,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10291,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10292,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,60,85,75,10,50,"High"
10293,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10294,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10295,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10296,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10297,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,60,85,75,10,45,"Low"
10298,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10299,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10300,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10301,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,40,85,75,10,45,"Low"
10302,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,50,"High"
10303,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10304,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10305,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10306,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10307,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10308,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,60,85,75,10,45,"Low"
10309,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,70,40,85,75,10,45,"Low"
10310,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10311,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,40,85,75,10,45,"Low"
10312,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,60,85,75,10,45,"Low"
10313,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,70,60,85,75,10,45,"Low"
10314,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,50,40,85,75,10,50,"High"
10315,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,70,40,85,75,10,50,"High"
10316,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,60,70,60,85,75,10,50,"High"
10317,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,50,60,85,75,10,50,"High"
10318,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,50,40,85,75,10,45,"Low"
10319,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,60,70,40,85,75,10,45,"Low"
10320,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,25,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10321,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10322,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10323,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,60,40,50,60,85,75,10,50,"High"
10324,60,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,60,40,50,40,85,75,10,45,"Low"
10325,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10326,40,10,66,20,25,60,10,10,25,25,24,60,60,50,55,10,5,60,60,45,45,45,50,40,40,50,40,85,75,10,45,"Low"
10327,60,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,5,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
10328,40,10,66,20,25,60,10,10,25,50,24,60,60,50,55,10,25,60,60,45,45,45,50,40,60,70,60,85,75,10,50,"High"
